scheme,replicate,k,bootstrap_n,n_components,ari_vs_baseline,matched_jaccard_vs_baseline,silhouette
climate_profile_bootstrap,33,7,6377,9,0.4965334437992517,0.49280951127885764,0.1244435648320544
climate_profile_bootstrap,33,8,6377,9,0.6688392541481548,0.6307579456309526,0.12353069153800417
climate_profile_bootstrap,34,2,5538,9,0.9052537520623056,0.9518010943858402,0.14555843097630186
climate_profile_bootstrap,34,3,5538,9,0.32862169199645624,0.4799882278154997,0.12310031611731853
climate_profile_bootstrap,34,4,5538,9,0.3592332956348809,0.5110633653847411,0.11630038869182777
climate_profile_bootstrap,34,5,5538,9,0.4438492248487646,0.6403299839788431,0.10926247339891178
climate_profile_bootstrap,34,6,5538,9,0.31943225925426916,0.4121834294945139,0.10654705271922603
climate_profile_bootstrap,34,7,5538,9,0.39935823152426786,0.5632719150277915,0.11155902462185105
climate_profile_bootstrap,34,8,5538,9,0.5313567143825253,0.6425757162808083,0.1190959489522147
climate_profile_bootstrap,35,2,4653,9,0.9032151177717335,0.9507346644662253,0.13649626967267903
climate_profile_bootstrap,35,3,4653,9,0.2144281858514909,0.36384271419576947,0.12782562850521587
climate_profile_bootstrap,35,4,4653,9,0.372667880125666,0.5294345449107473,0.12142705509065724
climate_profile_bootstrap,35,5,4653,9,0.8881796581425662,0.9012659003642213,0.11599657524330938
climate_profile_bootstrap,35,6,4653,9,0.6950023843893225,0.6506310724317758,0.11567716212912943
climate_profile_bootstrap,35,7,4653,9,0.3165125007479329,0.41734410390518156,0.11784232165614862
climate_profile_bootstrap,35,8,4653,9,0.7262960805761219,0.6923021148803732,0.1216701660168191
climate_profile_bootstrap,36,2,4975,9,0.9702403990690649,0.9849169322815576,0.1543874936152835
climate_profile_bootstrap,36,3,4975,9,0.9823417572506258,0.9871660240076743,0.12454129319417381
climate_profile_bootstrap,36,4,4975,9,0.3920058064149655,0.5513629976825062,0.12591697356610956
climate_profile_bootstrap,36,5,4975,9,0.940836448122494,0.9458612805099171,0.11926256138607605
climate_profile_bootstrap,36,6,4975,9,0.7098434092941852,0.6441264540718049,0.12217934548600144
climate_profile_bootstrap,36,7,4975,9,0.4515661812864361,0.4676520342701606,0.12217414195059759
climate_profile_bootstrap,36,8,4975,9,0.6412415101217743,0.6607790266942624,0.12606214028934212
climate_profile_bootstrap,37,2,5133,9,0.9471746140243772,0.9732562443530497,0.15294977698645892
climate_profile_bootstrap,37,3,5133,9,0.23137784150232318,0.3683684204718179,0.13186691950723797
climate_profile_bootstrap,37,4,5133,9,0.43796810525692303,0.6072043534417653,0.13021170758075282
climate_profile_bootstrap,37,5,5133,9,0.8935400000893601,0.9028400070345372,0.12459785950071564
climate_profile_bootstrap,37,6,5133,9,0.6520795059379857,0.6276159176180199,0.1083415127254488
climate_profile_bootstrap,37,7,5133,9,0.7946834784518008,0.823152876582877,0.11469861934970835
climate_profile_bootstrap,37,8,5133,9,0.5047022794304854,0.5752238335437577,0.11721011568100773
climate_profile_bootstrap,38,2,5262,9,0.8742686705085868,0.9359456589563104,0.13464007541895523
climate_profile_bootstrap,38,3,5262,9,0.3442508696349441,0.48693798820823275,0.12183883960426564
climate_profile_bootstrap,38,4,5262,9,0.38459196045825417,0.5444730580552524,0.12026322202742452
climate_profile_bootstrap,38,5,5262,9,0.890461379745837,0.9015876553732669,0.12008603803086279
climate_profile_bootstrap,38,6,5262,9,0.36719574503857405,0.46144935176024426,0.11565167685497911
climate_profile_bootstrap,38,7,5262,9,0.3308752881483886,0.4392987845978689,0.1189272448483231
climate_profile_bootstrap,38,8,5262,9,0.41771967280556416,0.5381010406263802,0.11698437999539593
climate_profile_bootstrap,39,2,4818,9,0.9695389639517548,0.9845936621529365,0.14517262825594918
climate_profile_bootstrap,39,3,4818,9,0.9469336879215119,0.9610369476737959,0.1298036041341455
climate_profile_bootstrap,39,4,4818,9,0.9184761772518795,0.9259432658526346,0.12581999133769636
climate_profile_bootstrap,39,5,4818,9,0.6296838162458194,0.6431787681477705,0.11296164319370397
climate_profile_bootstrap,39,6,4818,9,0.6737390347142409,0.7150688140917022,0.1227502087081334
climate_profile_bootstrap,39,7,4818,9,0.4993568683459427,0.5552615094749201,0.12008735021040459
climate_profile_bootstrap,39,8,4818,9,0.4466931679693469,0.46194748364406163,0.121133912134745
climate_profile_bootstrap,40,2,5522,9,0.9464788870890779,0.9728836816232359,0.14787963611100138
climate_profile_bootstrap,40,3,5522,9,0.1993438044390467,0.36854939793007674,0.11566831049477307
climate_profile_bootstrap,40,4,5522,9,0.4294652398217993,0.605106781772122,0.1211459936206999
climate_profile_bootstrap,40,5,5522,9,0.41467123634488623,0.5112926518735383,0.11529676209647985
climate_profile_bootstrap,40,6,5522,9,0.6211990963252895,0.5773785747117034,0.11208795537800016
climate_profile_bootstrap,40,7,5522,9,0.6494065963878198,0.6090074089902695,0.11490343750633251
climate_profile_bootstrap,40,8,5522,9,0.622405306066396,0.6641566732401609,0.12509351476429212
climate_profile_bootstrap,41,2,6287,9,0.9437016202729649,0.9714557349244481,0.1523819936490084
climate_profile_bootstrap,41,3,6287,9,0.3464256269750477,0.50053696519244,0.13427422998330957
climate_profile_bootstrap,41,4,6287,9,0.35980671403410724,0.5220463224298241,0.12835457251847684
climate_profile_bootstrap,41,5,6287,9,0.4728709435117619,0.664105701453441,0.12337899611214319
climate_profile_bootstrap,41,6,6287,9,0.37375696049666507,0.4739879694896287,0.12626353512129448
climate_profile_bootstrap,41,7,6287,9,0.42534610980676457,0.5808423769284436,0.1307171990663858
climate_profile_bootstrap,41,8,6287,9,0.5394409187809395,0.6452000659617234,0.13403519959332094
climate_profile_bootstrap,42,2,5124,9,0.9457828242373314,0.9725006913890635,0.15307864110134436
climate_profile_bootstrap,42,3,5124,9,0.9313324516614413,0.9476303314686446,0.13332686454282294
climate_profile_bootstrap,42,4,5124,9,0.8479370559601603,0.8709879313583312,0.12491364009458834
climate_profile_bootstrap,42,5,5124,9,0.6714341736465356,0.7009643790592593,0.12457959489936672
climate_profile_bootstrap,42,6,5124,9,0.5032913925637752,0.5016910918427687,0.12419326693370059
climate_profile_bootstrap,42,7,5124,9,0.5466334529891728,0.5911105508393012,0.12406634393324231
climate_profile_bootstrap,42,8,5124,9,0.6267254425398162,0.6833804678797374,0.13126649704055068
climate_profile_bootstrap,43,2,5725,9,0.9569286813439681,0.9782368516332153,0.155005922355073
climate_profile_bootstrap,43,3,5725,9,0.9637693207708694,0.97307918681179,0.1377569219207192
climate_profile_bootstrap,43,4,5725,9,0.8945904565700985,0.9020585439242714,0.13200714984980613
climate_profile_bootstrap,43,5,5725,9,0.7834475419754041,0.7912470204067641,0.13000234594082002
climate_profile_bootstrap,43,6,5725,9,0.623288771852481,0.5714999285537213,0.12539832111230612
climate_profile_bootstrap,43,7,5725,9,0.4353029889889616,0.4307445813460876,0.12505947138028659
climate_profile_bootstrap,43,8,5725,9,0.6531480436937531,0.7463912321886571,0.12867207036163383
climate_profile_bootstrap,44,2,5434,9,0.9471745058887766,0.9732541052123229,0.15098320755321554
climate_profile_bootstrap,44,3,5434,9,0.9036593565467487,0.9238004861991079,0.12376328846473504
climate_profile_bootstrap,44,4,5434,9,0.8441648418833316,0.8709417620108872,0.12198886252598222
climate_profile_bootstrap,44,5,5434,9,0.7219526489731609,0.7623954598748561,0.11471260877738244
climate_profile_bootstrap,44,6,5434,9,0.7697447435253398,0.8003412968644762,0.11971378327866233
climate_profile_bootstrap,44,7,5434,9,0.5657364084632998,0.6236874096768206,0.12226779286405953
climate_profile_bootstrap,44,8,5434,9,0.46150866272100555,0.5003273339347967,0.11770504915768777
climate_profile_bootstrap,45,2,5011,9,0.8903690260264796,0.9442099146428617,0.14420078893330385
climate_profile_bootstrap,45,3,5011,9,0.30466323706932097,0.44371143602665425,0.12103999846056689
climate_profile_bootstrap,45,4,5011,9,0.3655681916446142,0.5244992348546454,0.12474582253295032
climate_profile_bootstrap,45,5,5011,9,0.8305490941934682,0.8401404009627491,0.1240186917060814
climate_profile_bootstrap,45,6,5011,9,0.8089903929834755,0.8276585061575967,0.1238850623633887
climate_profile_bootstrap,45,7,5011,9,0.608399618213254,0.6259647536618563,0.13386366313237796
climate_profile_bootstrap,45,8,5011,9,0.5169914995859313,0.6356928306400865,0.1352144029156319
climate_profile_bootstrap,46,2,6441,9,0.956925487178364,0.9781718782228951,0.14920397658274728
climate_profile_bootstrap,46,3,6441,9,0.21947666156214254,0.3729062736996492,0.11622485734504713
climate_profile_bootstrap,46,4,6441,9,0.3835931621640562,0.5582372635916902,0.12327044622091696
climate_profile_bootstrap,46,5,6441,9,0.8854423966835088,0.8919897177184692,0.1247073810779778
climate_profile_bootstrap,46,6,6441,9,0.8899141827102296,0.9003508264411892,0.12836780902188838
climate_profile_bootstrap,46,7,6441,9,0.47186789950956765,0.46468737271641336,0.1234877506530787
climate_profile_bootstrap,46,8,6441,9,0.5753500246380696,0.6480497092297048,0.12417055314449076
climate_profile_bootstrap,47,2,5165,9,0.7870326673111965,0.8905195371177854,0.14271826732406487
climate_profile_bootstrap,47,3,5165,9,0.261691871373121,0.4112277823589532,0.12217339542026925
climate_profile_bootstrap,47,4,5165,9,0.32571106872009453,0.48145575887806946,0.12157354976388965
climate_profile_bootstrap,47,5,5165,9,0.4132024641738836,0.6003583277595721,0.12116640454820334
climate_profile_bootstrap,47,6,5165,9,0.3389991527431324,0.4420089071871393,0.12714239609522002
climate_profile_bootstrap,47,7,5165,9,0.5499330902574885,0.6137210245136332,0.1296542303207862
climate_profile_bootstrap,47,8,5165,9,0.6952724367934394,0.6427824998078071,0.13181725986512044
climate_profile_bootstrap,48,2,5568,9,0.8663105175684935,0.9325218645986758,0.14548431939377418
climate_profile_bootstrap,48,3,5568,9,0.9436503217779589,0.9579139073303525,0.13570335813731219
climate_profile_bootstrap,48,4,5568,9,0.9165281587054084,0.9303558819889497,0.13509478687201412
climate_profile_bootstrap,48,5,5568,9,0.8977098308904461,0.904028009041968,0.132004756663408
climate_profile_bootstrap,48,6,5568,9,0.6948703521390243,0.6304588052353204,0.12421863569791024
climate_profile_bootstrap,48,7,5568,9,0.6267279393272378,0.6658219686340165,0.12713083062352556
climate_profile_bootstrap,48,8,5568,9,0.6769533133551539,0.6649577508838002,0.12433571821198898
climate_profile_bootstrap,49,2,6623,9,0.9478721132345292,0.973661496144044,0.15974528379986783
climate_profile_bootstrap,49,3,6623,9,0.24538259926979597,0.3644307469979314,0.13594239510101477
climate_profile_bootstrap,49,4,6623,9,0.859577509451735,0.8896896573741487,0.13473716853730353
climate_profile_bootstrap,49,5,6623,9,0.4773984823776846,0.6431426664620059,0.12247102292504151
climate_profile_bootstrap,49,6,6623,9,0.5893072137431463,0.5822701549775996,0.13365727302695163
climate_profile_bootstrap,49,7,6623,9,0.560673465792789,0.6399682656297317,0.13457276702147794
climate_profile_bootstrap,49,8,6623,9,0.45860281023712984,0.4755649220190682,0.13379922316590387
climate_profile_bootstrap,50,2,4803,9,0.927812140654177,0.9633034967175478,0.15655067852535917
climate_profile_bootstrap,50,3,4803,9,0.22590434614693802,0.3643671126786141,0.13268242143231537
climate_profile_bootstrap,50,4,4803,9,0.403572364578104,0.5736932671722761,0.12879702433040724
climate_profile_bootstrap,50,5,4803,9,0.8479515433264847,0.857473339307479,0.12434231047791415
climate_profile_bootstrap,50,6,4803,9,0.5511979468340011,0.5291920238196284,0.1288784127888079
climate_profile_bootstrap,50,7,4803,9,0.8634579187670245,0.8569859526490734,0.12549445383946928
climate_profile_bootstrap,50,8,4803,9,0.5186104898999974,0.6197634102093237,0.12206626331902645
climate_profile_bootstrap,51,2,5836,9,0.9457836929834266,0.9725170153491485,0.15505074115545311
climate_profile_bootstrap,51,3,5836,9,0.9063123365285894,0.9240636612216847,0.129722338868848
climate_profile_bootstrap,51,4,5836,9,0.8645799398096903,0.8769718124805482,0.12487835328488629
climate_profile_bootstrap,51,5,5836,9,0.78216810053539,0.8019147163268844,0.11665086379969035
climate_profile_bootstrap,51,6,5836,9,0.768384767435162,0.8075108657583319,0.11786763353998045
climate_profile_bootstrap,51,7,5836,9,0.5649944459054702,0.6089642737733977,0.11955025329686256
climate_profile_bootstrap,51,8,5836,9,0.8103571213154356,0.837062961614276,0.11967795839691897
climate_profile_bootstrap,52,2,5217,9,0.8756417296316068,0.9373512747057261,0.14272697207583943
climate_profile_bootstrap,52,3,5217,9,0.9275886851495114,0.9446579430047727,0.1355685123011094
climate_profile_bootstrap,52,4,5217,9,0.8879427345644085,0.9038346106352414,0.12939450288067092
climate_profile_bootstrap,52,5,5217,9,0.6706274930795951,0.6963501671376131,0.12332747575396934
climate_profile_bootstrap,52,6,5217,9,0.6799373785118811,0.6847592949412297,0.12366100983056748
climate_profile_bootstrap,52,7,5217,9,0.4527658669445138,0.5023181116774919,0.11545010061991165
climate_profile_bootstrap,52,8,5217,9,0.6401196551318522,0.6144608072325368,0.12219869512738725
climate_profile_bootstrap,53,2,5886,9,0.9751701866112739,0.9874358410011408,0.15510739187602435
climate_profile_bootstrap,53,3,5886,9,0.2323199978723964,0.36122715474394723,0.1322312783175919
climate_profile_bootstrap,53,4,5886,9,0.37397596438611247,0.5428359590996249,0.12776514154147
climate_profile_bootstrap,53,5,5886,9,0.9276234253655262,0.9334059162527822,0.13360290015225337
climate_profile_bootstrap,53,6,5886,9,0.6882817547089622,0.6400323268799845,0.1273130321759473
climate_profile_bootstrap,53,7,5886,9,0.407635586560269,0.563853490861127,0.12785675549617648
climate_profile_bootstrap,53,8,5886,9,0.623113665409916,0.6228408703613784,0.13304735515445623
climate_profile_bootstrap,54,2,6117,9,0.9758750644701447,0.9877882150918976,0.15034857710295388
climate_profile_bootstrap,54,3,6117,9,0.229336923968234,0.35931954189272214,0.12701588592543617
climate_profile_bootstrap,54,4,6117,9,0.9108657840828634,0.9197961843696432,0.12019470080963296
climate_profile_bootstrap,54,5,6117,9,0.8909253726983256,0.9063074069236918,0.12130830419051472
climate_profile_bootstrap,54,6,6117,9,0.7122909892434414,0.6521853514186435,0.1192725008827459
climate_profile_bootstrap,54,7,6117,9,0.4877814244651331,0.4797051805409445,0.12049191769794447
climate_profile_bootstrap,54,8,6117,9,0.7090167165366654,0.6887377578109525,0.1208962716637236
climate_profile_bootstrap,55,2,5259,9,0.9646226149818695,0.9820655330180672,0.1530051712550487
climate_profile_bootstrap,55,3,5259,9,0.2312609782953089,0.3646768797970717,0.13026561956429095
climate_profile_bootstrap,55,4,5259,9,0.9122773583501417,0.925973674588366,0.13174327408748793
climate_profile_bootstrap,55,5,5259,9,0.9075081799018485,0.918884969494064,0.13157640878228016
climate_profile_bootstrap,55,6,5259,9,0.699602761450214,0.6674430757813058,0.13029853608743866
climate_profile_bootstrap,55,7,5259,9,0.5100741313903351,0.5032743610788304,0.13204281290156486
climate_profile_bootstrap,55,8,5259,9,0.9021584898689746,0.8995316209273567,0.13617261138739253
climate_profile_bootstrap,56,2,6413,9,0.9250651971823515,0.9619403316882309,0.15063218120429525
climate_profile_bootstrap,56,3,6413,9,0.3551112580684229,0.47585359952406536,0.13346740467375334
climate_profile_bootstrap,56,4,6413,9,0.39883640200612197,0.5491459676902546,0.12813894112716753
climate_profile_bootstrap,56,5,6413,9,0.4144987511953778,0.5595590241101424,0.11430391518701552
climate_profile_bootstrap,56,6,6413,9,0.38560818349791176,0.46445112905688024,0.12399202496820806
climate_profile_bootstrap,56,7,6413,9,0.42005759783687785,0.5798242159835667,0.12498438576464099
climate_profile_bootstrap,56,8,6413,9,0.519027651090432,0.601626954856529,0.12144458304334427
climate_profile_bootstrap,57,2,5556,9,0.9319484822316564,0.9655005204606402,0.14274229974274494
climate_profile_bootstrap,57,3,5556,9,0.886054109500984,0.9073852400209411,0.12164155832753733
climate_profile_bootstrap,57,4,5556,9,0.8201728864668208,0.84410161499294,0.11732545209199731
climate_profile_bootstrap,57,5,5556,9,0.39765227639561745,0.470605184733654,0.1006828500129209
climate_profile_bootstrap,57,6,5556,9,0.4496017740920293,0.4711777641312677,0.10842995648750416
climate_profile_bootstrap,57,7,5556,9,0.4370090683949902,0.5480516932880664,0.10846625971626707
climate_profile_bootstrap,57,8,5556,9,0.42843924222244706,0.49575413297634263,0.10993651688443824
climate_profile_bootstrap,58,2,5375,9,0.8883659255339545,0.9434849940211318,0.1568559903052641
climate_profile_bootstrap,58,3,5375,9,0.2499777956051076,0.38177236916863416,0.11579870053451734
climate_profile_bootstrap,58,4,5375,9,0.5217140008533734,0.5320473676362606,0.11680827391041751
climate_profile_bootstrap,58,5,5375,9,0.4009426911755095,0.48080606778740825,0.12280189669754386
climate_profile_bootstrap,58,6,5375,9,0.6513039123541463,0.592622000822742,0.12346811416244273
climate_profile_bootstrap,58,7,5375,9,0.4117875701599532,0.39562509063323453,0.13536562786719486
climate_profile_bootstrap,58,8,5375,9,0.6842500063925469,0.6405180576950458,0.12719888117269182
climate_profile_bootstrap,59,2,5562,9,0.8890471928299383,0.9439994676792418,0.1467408379839786
climate_profile_bootstrap,59,3,5562,9,0.9078837314248676,0.9282533609089754,0.13513516817473067
climate_profile_bootstrap,59,4,5562,9,0.8293658178754078,0.8525431560876298,0.12898850030384423
climate_profile_bootstrap,59,5,5562,9,0.644532000105405,0.678700517994921,0.12214504017440189
climate_profile_bootstrap,59,6,5562,9,0.6724333777932406,0.7050581783384287,0.12410203429560378
climate_profile_bootstrap,59,7,5562,9,0.6677363417598661,0.6798722618898665,0.12419836483756426
climate_profile_bootstrap,59,8,5562,9,0.6999535586611503,0.7179393615404948,0.13030028812696764
climate_profile_bootstrap,60,2,6521,9,0.9147901710544137,0.9566654096819249,0.15558104286744606
climate_profile_bootstrap,60,3,6521,9,0.22011329864362236,0.36170784140949014,0.12874304668749817
climate_profile_bootstrap,60,4,6521,9,0.5364456267059612,0.5135763649781793,0.1191331308757799
climate_profile_bootstrap,60,5,6521,9,0.8736659891538426,0.8707835541839728,0.13036164815797066
climate_profile_bootstrap,60,6,6521,9,0.6412260516735343,0.6018198679535708,0.12024699464770458
climate_profile_bootstrap,60,7,6521,9,0.4870386793403512,0.4871831961001387,0.12272088375883665
climate_profile_bootstrap,60,8,6521,9,0.7124964062518281,0.6817825410071738,0.13109016731560397
climate_profile_bootstrap,61,2,4903,9,0.9250650065553659,0.9619369422108938,0.14556421439391187
climate_profile_bootstrap,61,3,4903,9,0.3300281723158933,0.5027088484631562,0.12646263351524945
climate_profile_bootstrap,61,4,4903,9,0.34448650742605946,0.5134862739065361,0.12512338707733442
climate_profile_bootstrap,61,5,4903,9,0.41929697959784024,0.6306379818745456,0.11839542767412836
climate_profile_bootstrap,61,6,4903,9,0.33536174939684915,0.4271158290418235,0.1120354287879528
climate_profile_bootstrap,61,7,4903,9,0.33001364392991,0.43237524511183184,0.12550458254331734
climate_profile_bootstrap,61,8,4903,9,0.4827227640772215,0.49821697317140723,0.1251278825673128
climate_profile_bootstrap,62,2,5423,9,0.8897191712771588,0.944311818234848,0.15104346069557523
climate_profile_bootstrap,62,3,5423,9,0.9433606245522246,0.9563631573967459,0.12955600857622573
climate_profile_bootstrap,62,4,5423,9,0.33163367873256466,0.5085048190319266,0.12499362506464977
climate_profile_bootstrap,62,5,5423,9,0.6474266660617182,0.6738240767506165,0.12522647161172115
climate_profile_bootstrap,62,6,5423,9,0.6766073960029562,0.6100624166487089,0.12109612895659826
climate_profile_bootstrap,62,7,5423,9,0.5891368772472428,0.6501528937643117,0.11842812287504383
climate_profile_bootstrap,62,8,5423,9,0.6205964759487642,0.6463829439858528,0.12028486879935289
climate_profile_bootstrap,63,2,5997,9,0.8629930049711196,0.9308760057276759,0.14646220715065675
climate_profile_bootstrap,63,3,5997,9,0.9148993629950263,0.9316218350464168,0.13241162013329053
climate_profile_bootstrap,63,4,5997,9,0.8144715559257175,0.8545528475124041,0.12680216366499628
climate_profile_bootstrap,63,5,5997,9,0.7038416233924797,0.727717598037964,0.1204026728503244
climate_profile_bootstrap,63,6,5997,9,0.6972271552953113,0.7420235667972636,0.1237866531162762
climate_profile_bootstrap,63,7,5997,9,0.5113398610609858,0.594507233558585,0.12125034367350832
climate_profile_bootstrap,63,8,5997,9,0.5976065787175399,0.6590068825545966,0.12253630575504071
climate_profile_bootstrap,64,2,6930,9,0.945789086767832,0.9726271707210317,0.1418476405519623
climate_profile_bootstrap,64,3,6930,9,0.9413648627717985,0.9545823401380563,0.12960069126026832
climate_profile_bootstrap,64,4,6930,9,0.8908148665747918,0.9075621577175167,0.1215166117790749
climate_profile_bootstrap,64,5,6930,9,0.6631878923300873,0.6857732003175555,0.11840091906645545
climate_profile_bootstrap,64,6,6930,9,0.438287753583236,0.46385593895932004,0.11354936496355762
climate_profile_bootstrap,64,7,6930,9,0.4189928450978915,0.505577434584301,0.11617067894122682
climate_profile_bootstrap,64,8,6930,9,0.6018921648485803,0.6575619878479066,0.13074789389702526
climate_profile_bootstrap,65,2,6632,9,0.970943961557626,0.9852776959822533,0.15265898995620858
climate_profile_bootstrap,65,3,6632,9,0.34869230223368974,0.47754929286045583,0.1331210026896357
climate_profile_bootstrap,65,4,6632,9,0.5560161391903634,0.5319203580836716,0.1263401795280757
climate_profile_bootstrap,65,5,6632,9,0.9248879410896418,0.9279391942449218,0.1257580199580725
climate_profile_bootstrap,65,6,6632,9,0.9041788125321807,0.9137773727268556,0.1262939358689464
climate_profile_bootstrap,65,7,6632,9,0.6298363102471041,0.6926397997520858,0.12420389785512675
climate_profile_bootstrap,65,8,6632,9,0.9063302091779365,0.9153211800717787,0.12811892924709975
climate_profile_bootstrap,66,2,5726,9,0.8937370877180149,0.9458631130845405,0.14956352359242214
climate_profile_bootstrap,66,3,5726,9,0.3400646002316153,0.4622710113218495,0.13163101713516118
climate_profile_bootstrap,66,4,5726,9,0.3615299797841318,0.5072746938880912,0.12617891292121597
climate_profile_bootstrap,66,5,5726,9,0.8830649076823444,0.8792214777934811,0.1257277488713275
climate_profile_bootstrap,66,6,5726,9,0.35672836986070006,0.43659064080738785,0.11698838553493102
climate_profile_bootstrap,66,7,5726,9,0.3311040818511008,0.42583806155199094,0.12501807431979808
climate_profile_bootstrap,66,8,5726,9,0.880260459061716,0.8772871920996558,0.13578253522040762
climate_profile_bootstrap,67,2,6022,9,0.8517137436074815,0.9244041245919996,0.14345252510381692
climate_profile_bootstrap,67,3,6022,9,0.8822822964403632,0.9025265222165624,0.12420478229449913
climate_profile_bootstrap,67,4,6022,9,0.3268125131958793,0.47870847389679183,0.12369738937617067
climate_profile_bootstrap,67,5,6022,9,0.3283446156595365,0.5127184331952538,0.12207172266580432
climate_profile_bootstrap,67,6,6022,9,0.5321316371960465,0.537988652455754,0.11969570941541077
climate_profile_bootstrap,67,7,6022,9,0.44125031402606996,0.46530876271679744,0.12047550595321341
climate_profile_bootstrap,67,8,6022,9,0.5922346991463298,0.6196741438391092,0.12045908819411852
climate_profile_bootstrap,68,2,5058,9,0.9430092841401623,0.9711246240626252,0.15178436070491028
climate_profile_bootstrap,68,3,5058,9,0.8962119891105501,0.9158422832669056,0.1264781398744952
climate_profile_bootstrap,68,4,5058,9,0.8703090283701711,0.8938072398640785,0.12407003918799102
climate_profile_bootstrap,68,5,5058,9,0.6467186394540477,0.6898238722410801,0.1171922152559376
climate_profile_bootstrap,68,6,5058,9,0.5553228649120333,0.5165256394518237,0.11795507346896944
climate_profile_bootstrap,68,7,5058,9,0.6427432003140339,0.7057307999058349,0.11519452445313409
climate_profile_bootstrap,68,8,5058,9,0.36995024833425383,0.46276824418059126,0.11995383083410183
climate_profile_bootstrap,69,2,5419,9,0.9209616935970868,0.9600845932289834,0.15649376962572206
climate_profile_bootstrap,69,3,5419,9,0.9543095586086521,0.9644421395720223,0.13652425704468185
climate_profile_bootstrap,69,4,5419,9,0.917326910441207,0.9280406983610567,0.12850684492006006
climate_profile_bootstrap,69,5,5419,9,0.6402929299634518,0.6748035375183193,0.12558709798524995
climate_profile_bootstrap,69,6,5419,9,0.5003218959680742,0.49069711533138705,0.11191332648139737
climate_profile_bootstrap,69,7,5419,9,0.42894738635782037,0.5030763186253041,0.12131773935212462
climate_profile_bootstrap,69,8,5419,9,0.46309443822881713,0.4820200214759626,0.11405630044467238
climate_profile_bootstrap,70,2,5335,9,0.8749398643539513,0.9363426668845176,0.15741458971580505
climate_profile_bootstrap,70,3,5335,9,0.31432595141100217,0.4415629615077814,0.1365640486042778
climate_profile_bootstrap,70,4,5335,9,0.3317581999257344,0.48401878791990866,0.13487241000796005
climate_profile_bootstrap,70,5,5335,9,0.4421159717899542,0.6190318160191974,0.1389016947156198
climate_profile_bootstrap,70,6,5335,9,0.3529031532140162,0.4442305999750174,0.13453897955365524
climate_profile_bootstrap,70,7,5335,9,0.30265709854051775,0.3940599726571447,0.13527002846903333
climate_profile_bootstrap,70,8,5335,9,0.6428263522079053,0.6434087446779821,0.1390436267485172
climate_profile_bootstrap,71,2,6168,9,0.9618212491149987,0.980670437622112,0.13840820481522484
climate_profile_bootstrap,71,3,6168,9,0.23624012001902692,0.3606620062802115,0.12605407796995433
climate_profile_bootstrap,71,4,6168,9,0.38500078686147493,0.5589289221466784,0.11628023299159548
climate_profile_bootstrap,71,5,6168,9,0.46336638867665547,0.6327109342216486,0.11568647604091742
climate_profile_bootstrap,71,6,6168,9,0.5848583276389768,0.5668695233663487,0.12320832070336538
climate_profile_bootstrap,71,7,6168,9,0.4586349995996588,0.4743041059858187,0.12644728247977616
climate_profile_bootstrap,71,8,6168,9,0.619488344105104,0.7352789406229374,0.12616135142882884
climate_profile_bootstrap,72,2,5922,9,0.8917427419423493,0.9453892105536282,0.16205791793960705
climate_profile_bootstrap,72,3,5922,9,0.6857619861131555,0.7417541524121862,0.13256524651660367
climate_profile_bootstrap,72,4,5922,9,0.8438906592232507,0.8801371283609885,0.1320101063074825
climate_profile_bootstrap,72,5,5922,9,0.5356884692536202,0.5831719927580894,0.1271595861695737
climate_profile_bootstrap,72,6,5922,9,0.4738620633425696,0.4904524300136807,0.12379112708278885
climate_profile_bootstrap,72,7,5922,9,0.5964023861978877,0.6800414070031613,0.12276790303588163
climate_profile_bootstrap,72,8,5922,9,0.655369293318597,0.6550191365933802,0.1278342922631234
climate_profile_bootstrap,73,2,6202,9,0.9625224342613763,0.9810436804366337,0.15011356257021136
climate_profile_bootstrap,73,3,6202,9,0.9151360639610021,0.9354716905711714,0.12495417720748989
climate_profile_bootstrap,73,4,6202,9,0.8970889550396539,0.9182682179332693,0.11984873977237877
climate_profile_bootstrap,73,5,6202,9,0.8325025404962753,0.8442909382849747,0.11752017805988234
climate_profile_bootstrap,73,6,6202,9,0.6549075120424301,0.5990568925086259,0.11164432789943896
climate_profile_bootstrap,73,7,6202,9,0.6090006457197278,0.6503041004955804,0.11312201038811416
climate_profile_bootstrap,73,8,6202,9,0.7043232976968655,0.666623495911824,0.11443307069195979
climate_profile_bootstrap,74,2,5767,9,0.943704818931956,0.971518093150114,0.15261661785664887
climate_profile_bootstrap,74,3,5767,9,0.23592584015475881,0.3628120778830688,0.12398371973224362
climate_profile_bootstrap,74,4,5767,9,0.88619682620714,0.8991011612938554,0.1247552567437491
climate_profile_bootstrap,74,5,5767,9,0.6286652672437302,0.6737724728403385,0.11781493613304851
climate_profile_bootstrap,74,6,5767,9,0.5586544677740054,0.527587199007002,0.12182295780610204
climate_profile_bootstrap,74,7,5767,9,0.45353074814347366,0.5143489250466466,0.11993616366959706
climate_profile_bootstrap,74,8,5767,9,0.6433768113431684,0.6516837727236249,0.1151069358471522
climate_profile_bootstrap,75,2,5140,9,0.8729641695219862,0.935815433518307,0.1469647986719789
climate_profile_bootstrap,75,3,5140,9,0.9030482374004388,0.9208862390784076,0.1372094487154635
